protein_id,gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,neg_log10_p,color_category
Q9BU61,NDUFAF3,-1.5841423867948983,24.927672855677596,-5.177358467629309,0.0036658223737217753,0.029933291751975538,-1.356542231983667,1.523845521345235,Depleted (Input)
P06756,ITGAV,-4.807967635848716,20.27495633720537,-5.1693659575954545,0.003690114155674372,0.03001061770706059,-1.3634696896979568,1.5227250654212998,Depleted (Input)
P46776,RPL27A,1.8686999735370122,31.148202533680088,5.16696011056903,0.0036974632097399335,0.03001061770706059,-1.3655567589563127,1.5227250654212998,Enriched (Pulldown)
Q9UPY5,SLC7A11,-4.823689099784776,20.282817069173404,-5.166219684041768,0.0036997284159526744,0.03001061770706059,-1.3661992472955875,1.5227250654212998,Depleted (Input)
Q14118,DAG1,-4.800638014912131,20.271291526737084,-5.165835632001231,0.0037009039971583144,0.03001061770706059,-1.3665325311342809,1.5227250654212998,Depleted (Input)
Q6NW29,RWDD4,-4.831322566548945,20.286633802555485,-5.1581649778668135,0.00372447579786003,0.030149599420673506,-1.373193686535716,1.5207184536912186,Depleted (Input)
Q92922,SMARCC1,-1.3285196490957922,26.638480054861834,-5.151751095968834,0.003744320746020465,0.030250102472250063,-1.3787700412202675,1.5192731498360619,Depleted (Input)
P61978,HNRNPK,-1.7922896162693895,29.822852989112192,-5.14811748428388,0.0037556183585510084,0.030250102472250063,-1.3819318338147557,1.5192731498360619,Depleted (Input)
P32969,RPL9,1.3773450077483247,29.00303764026854,5.147913621777829,0.0037562533899828327,0.030250102472250063,-1.3821092820949303,1.5192731498360619,Enriched (Pulldown)
Q5J8M3,EMC4,-1.4706345298705727,25.594308984426167,-5.13539801509285,0.0037954816401652987,0.030513589103695976,-1.3930148695721805,1.5155067062790835,Depleted (Input)
Q8N108,MIER1,-4.628385337135651,20.18516518784884,-5.132474806226405,0.003804713037541124,0.030518049451672597,-1.395565329426736,1.515443227579743,Depleted (Input)
Q9NV31,IMP3,1.2204496479114617,26.42287329677337,5.131101533351771,0.003809058871181666,0.030518049451672597,-1.396763922495862,1.515443227579743,Enriched (Pulldown)
Q9H5I1,SUV39H2,-4.850561064551464,20.296253051556747,-5.127651557335476,0.003820002290626277,0.030535779126621424,-1.399776279509223,1.5151909944146178,Depleted (Input)
Q8WVB6,CHTF18,-4.8387606705392585,20.290352854550644,-5.126299292828623,0.003824301759617405,0.030535779126621424,-1.4009574883434892,1.5151909944146178,Depleted (Input)
Q96S94,CCNL2,-4.868272892640615,20.30510896560132,-5.118392634466231,0.0038495544650756254,0.03064552548226144,-1.407869346676419,1.5136329273518494,Depleted (Input)
P51797,CLCN6,-4.752273589870022,20.247109314216022,-5.1179034629605775,0.003851123215074032,0.03064552548226144,-1.4082972723740417,1.5136329273518494,Depleted (Input)
Q9UKV3,ACIN1,-1.4887456373390435,26.836255863486514,-5.114404333947182,0.0038623666276654937,0.03068290234553927,-1.411359322177531,1.5131035621599758,Depleted (Input)
Q9P0J7,KCMF1,-4.870414982296811,20.30618001042942,-5.1115563001798066,0.003871546339972951,0.030703786286722875,-1.413852930867856,1.5128080654987803,Depleted (Input)
Q13503,MED21,-4.874529493575796,20.30823726606891,-5.1087463994555,0.003880628205620472,0.03072382499956614,-1.4163143181418185,1.5125247172604637,Depleted (Input)
Q8N3X1,FNBP4,-4.867437274699487,20.304691156630756,-5.094476989811591,0.003927135339611404,0.031000029775186067,-1.4288317817774008,1.508637889030476,Depleted (Input)
Q9NVU0,POLR3E,-4.812569570205817,20.27725730438392,-5.093987318299319,0.003928742839014406,0.031000029775186067,-1.42926186443417,1.508637889030476,Depleted (Input)
O95674,CDS2,3.755362527076347,24.11957447844314,5.0811840697797015,0.003971048343544672,0.031281182497804844,-1.440519595771728,1.504716838011017,Enriched (Pulldown)
P04035,HMGCR,-4.889276157414212,20.315610597988115,-5.073226898404656,0.003997609949606504,0.03138759933872811,-1.4475284095984087,1.5032418997766497,Depleted (Input)
Q4KMQ2,ANO6,-4.899845776320582,20.320895407441302,-5.072861068969271,0.003998836109505549,0.03138759933872811,-1.4478508631571563,1.5032418997766497,Depleted (Input)
Q16254,E2F4,-4.89895141437184,20.320448226466937,-5.07112890400475,0.004004647835408451,0.03138759933872811,-1.4493779160955906,1.5032418997766497,Depleted (Input)
Q9NX24,NHP2,-1.278728625901035,25.3548042599497,-5.064149351001799,0.004028165958485958,0.03146817498807996,-1.4555354861351928,1.5021284434734727,Depleted (Input)
Q9UFG5,C19orf25,-4.911367228650729,20.326656133606377,-5.064093119721068,0.004028356089790479,0.03146817498807996,-1.4555851242893754,1.5021284434734727,Depleted (Input)
Q9BW85,YJU2,-4.881912977705483,20.311929008133756,-5.0587098818842575,0.004046606858748386,0.03150602330042364,-1.4603393422381616,1.5016064101447102,Depleted (Input)
Q7Z2K8,GPRIN1,-4.913868797438425,20.327906918000224,-5.058698604319393,0.004046645194549825,0.03150602330042364,-1.460349306544229,1.5016064101447102,Depleted (Input)
Q4VCS5,AMOT,-1.3967737197892767,25.68647971909077,-5.049070403238013,0.00407953006224568,0.03170938209244693,-1.4688631870087292,1.4988122208065682,Depleted (Input)
Q14157,UBAP2L,1.7597799750616687,27.86499197584918,5.0430318377546834,0.004100314310396609,0.031789281839418676,-1.4742098892832258,1.4977192832428425,Enriched (Pulldown)
Q96SI1,KCTD15,-4.926121646661272,20.334033342611647,-5.041871531503549,0.004104322177364447,0.031789281839418676,-1.4752378740509737,1.4977192832428425,Depleted (Input)
Q96NB3,ZNF830,-4.810746987847313,20.27634601320467,-5.040184743623164,0.004110156772922492,0.031789281839418676,-1.4767326567982222,1.4977192832428425,Depleted (Input)
Q9GZN1,ACTR6,-4.8767845911647,20.30936481486336,-5.027580225686525,0.004154064535509781,0.03205061673240438,-1.4879157959776057,1.4941636091747104,Depleted (Input)
Q96CS2,HAUS1,-4.938812204510636,20.34037862153633,-5.0265657877214815,0.004157622140666068,0.03205061673240438,-1.488816865388145,1.4941636091747104,Depleted (Input)
P82094,TMF1,-4.941421266889062,20.341683152725548,-5.021810825133949,0.004174345277317668,0.032126693456137785,-1.493042478249337,1.4931339706093816,Depleted (Input)
P51116,FXR2,1.5756674997270181,26.168026106398912,5.017430039796826,0.004189822170655387,0.03219294510469147,-1.4969385490804727,1.492239290968656,Enriched (Pulldown)
P48380,RFX3,-4.952539744689076,20.347242391625553,-5.013784701881034,0.00420275202163081,0.03223111354437677,-1.500182726296221,1.4917246899011283,Depleted (Input)
Q9NZ63,C9orf78,-4.951638003781991,20.34679152117201,-5.012156267441296,0.004208543095617363,0.03223111354437677,-1.5016325955974263,1.4917246899011283,Depleted (Input)
Q8N5P1,ZC3H8,-4.953519721355054,20.347732379958543,-5.006264466584829,0.004229573824020461,0.032339335258048774,-1.5068816388772808,1.4902689113538097,Depleted (Input)
P24534,EEF1B2,-1.3058216824796283,28.945138734087667,-5.000893035968947,0.004248854360500319,0.03234943930097147,-1.5116715966532528,1.4901332423709965,Depleted (Input)
P13804,ETFA,-1.3160366049498222,27.269214942161554,-5.000230800011549,0.004251238546178055,0.03234943930097147,-1.5122624420931308,1.4901332423709965,Depleted (Input)
Q8NCF5,NFATC2IP,-4.9592790514874565,20.350612045024743,-4.998215659543051,0.0042585031040536375,0.03234943930097147,-1.5140607490526223,1.4901332423709965,Depleted (Input)
Q8NHP8,PLBD2,-4.9592790514874565,20.350612045024743,-4.998215659543051,0.0042585031040536375,0.03234943930097147,-1.5140607490526223,1.4901332423709965,Depleted (Input)
O15160,POLR1C,-1.3135475441205955,26.80018870071757,-4.993666464754646,0.004274956386600146,0.032378677755637277,-1.5181226727844868,1.489740890454648,Depleted (Input)
Q9HCU4,CELSR2,-4.961642192976445,20.35179361576924,-4.993332149690339,0.004276168451192548,0.032378677755637277,-1.5184213009474448,1.489740890454648,Depleted (Input)
P43897,TSFM,-1.336686192023798,27.05120907424711,-4.990608624457086,0.0042860576337330255,0.03240121311178498,-1.5208547229135014,1.4894387293646425,Depleted (Input)
P52799,EFNB2,-4.910188075868387,20.32606655721521,-4.982584276314713,0.0043153501955992156,0.03257012297387041,-1.5280307927974786,1.4871806016815956,Depleted (Input)
Q92823,NRCAM,-4.947892765807531,20.344918902184776,-4.977690347177127,0.0043333302951212805,0.03265324613060039,-1.532412106133762,1.4860736380786324,Depleted (Input)
P13489,RNH1,-1.337493247832672,26.22180655167655,-4.974458718475033,0.004345251228267724,0.032690517667561515,-1.5353072060421713,1.485578202136506,Depleted (Input)
Q9UK58,CCNL1,-4.964306456806238,20.353125747684135,-4.971115815993189,0.004357623029691085,0.03269684027820417,-1.5383036411056983,1.4854942141911858,Depleted (Input)
Q9BR61,ACBD6,-4.928905437785833,20.33542523817393,-4.970463021430174,0.004360043775096567,0.03269684027820417,-1.5388889740598843,1.4854942141911858,Depleted (Input)
P58335,ANTXR2,-4.971326994803057,20.35663601668254,-4.96585585380387,0.004377173255580981,0.03274803862982429,-1.5430218439011334,1.4848147059852503,Depleted (Input)
P02792,FTL,-4.950835035348472,20.346390036955253,-4.964871058716949,0.004380844937251937,0.03274803862982429,-1.5439056701650289,1.4848147059852503,Depleted (Input)
P78345,RPP38,-4.996749896642733,20.369347467602378,-4.958202494659435,0.0044058028523524095,0.03284952038095517,-1.5498943576506896,1.483470966969503,Depleted (Input)
Q10472,GALNT1,-4.917004516415581,20.3294747774888,-4.9575010170516896,0.004408437874892426,0.03284952038095517,-1.5505247066648558,1.483470966969503,Depleted (Input)
Q9Y383,LUC7L2,-2.825621372431449,26.99546108931341,-4.953404291694829,0.004423863644093944,0.0328867832625598,-1.5542075104052246,1.4829786038551485,Depleted (Input)
Q8IY22,CMIP,-4.988442620251348,20.36519382940669,-4.95244846575429,0.004427471781240716,0.0328867832625598,-1.5550671258837907,1.4829786038551485,Depleted (Input)
Q13243,SRSF5,-1.8346828891936262,26.59998473272233,-4.948169693569235,0.0044436659306733685,0.032954845280167844,-1.5589168968939147,1.4820807229898858,Depleted (Input)
Q15545,TAF7,-5.017794677148533,20.379869857855283,-4.927627209223927,0.004522385863567832,0.03348565962486956,-1.5774381878182107,1.4751411415950737,Depleted (Input)
Q04837,SSBP1,-1.4977710443055798,26.71074745140051,-4.92476916558164,0.004533466804247283,0.033514761690074155,-1.5800200768458943,1.4747638643518226,Depleted (Input)
P40926,MDH2,-1.9122363342887247,29.53435040148266,-4.921611583248781,0.004545746026889342,0.03355261673705566,-1.5828739985772424,1.474273603955556,Depleted (Input)
Q14331,FRG1,1.4332097279386318,25.625877819060182,4.917993773163235,0.004559862827466015,0.03360389476781951,-1.586145743289264,1.4736103839748715,Enriched (Pulldown)
Q7Z7F0,KHDC4,-5.0298432247055835,20.385894131633805,-4.915681388838977,0.004568912675264716,0.03361772952741872,-1.5882379721926378,1.4734316212656924,Depleted (Input)
Q15459,SF3A1,-1.1723860886109065,26.945173362349564,-4.9067807974774516,0.004603942981211997,0.03382238362529879,-1.5962987251598415,1.470795788848397,Depleted (Input)
P61925,PKIA,-5.044317776749672,20.393131407655854,-4.900450982500417,0.004629046554238584,0.03395358560205985,-1.6020385845856486,1.4691143561415623,Depleted (Input)
Q9BS16,CENPK,-5.0521278288568965,20.397036433709463,-4.897770734167144,0.004639724425822067,0.0339787318497313,-1.6044708596477646,1.468792833852533,Depleted (Input)
Q969T9,WBP2,5.780845953964754,21.350545728423203,4.889851119806531,0.004671444124217982,0.03413849505824181,-1.6116641384668995,1.4667556279871654,Enriched (Pulldown)
P15884,TCF4,-4.482962847521051,20.11245394304154,-4.88869220086888,0.004676107067930711,0.03413849505824181,-1.6127175686832835,1.4667556279871654,Depleted (Input)
Q9UKL0,RCOR1,-4.992918019161603,20.367431528861815,-4.8776141298053854,0.004720955689393724,0.03441231619935985,-1.622797592011441,1.4632860952155247,Depleted (Input)
Q86UK5,EVC2,-1.169693155102788,25.86094751710895,-4.872103588236923,0.004743451804106196,0.03452260653081637,-1.6278186393243717,1.4618964215543049,Depleted (Input)
P20674,COX5A,-1.3147696951764125,28.020706007288723,-4.86861845189873,0.004757744130012983,0.03452721302998818,-1.6309965859099114,1.4618384756483807,Depleted (Input)
Q8TER5,ARHGEF40,-5.080135737179802,20.411040387870912,-4.8683571047246685,0.00475881792561817,0.03452721302998818,-1.6312349718966717,1.4618384756483807,Depleted (Input)
Q9H9Q4,NHEJ1,-5.0828916090164,20.412418323789215,-4.865492413530137,0.004770606653175945,0.03454352909871993,-1.6338486631709674,1.4616332953207927,Depleted (Input)
Q9BVT8,TMUB1,6.673653766035759,21.79694963445871,4.86423137308065,0.004775806882007791,0.03454352909871993,-1.634999610257636,1.4616332953207927,Enriched (Pulldown)
Q9NYY8,FASTKD2,1.265025525444436,25.69608738402626,4.859970727126127,0.00479342583546648,0.03458595401128648,-1.6388900829109758,1.4611002403373876,Enriched (Pulldown)
Q2M1K9,ZNF423,-5.078813446857872,20.41037924270995,-4.859245942546999,0.0047964305754931115,0.03458595401128648,-1.6395521727792035,1.4611002403373876,Depleted (Input)
P30044,PRDX5,-1.2573921431907635,27.10936861449137,-4.8541196118908285,0.0048177457628264106,0.034638404010417095,-1.6442373621346276,1.460442126626891,Depleted (Input)
P43243,MATR3,-1.6597209110384732,29.40244037662387,-4.8539422889105905,0.0048184850468939505,0.034638404010417095,-1.6443994976562681,1.460442126626891,Depleted (Input)
Q9UQR0,SCML2,-3.7501902752170153,21.412503091204382,-4.840239585164335,0.0048760165410317285,0.034998299430039376,-1.6569431382878763,1.4559530575380888,Depleted (Input)
Q9NZH0,GPRC5B,-5.078289676824912,20.41011735769347,-4.83741396541204,0.004887979646503733,0.03503052079994342,-1.6595333256710427,1.4555534059634871,Depleted (Input)
Q9ULT8,HECTD1,-5.10655822909721,20.424251633829616,-4.825786883949216,0.004937568618017653,0.03518776121896141,-1.670204519813736,1.453608363775238,Depleted (Input)
Q8IYQ7,THNSL1,-4.994443428550692,20.368194233556355,-4.825325789797175,0.004939547247686248,0.03518776121896141,-1.6706281342380827,1.453608363775238,Depleted (Input)
P08621,SNRNP70,-1.4716650979363237,27.36429170841369,-4.824527238273082,0.004942976153172601,0.03518776121896141,-1.671361853296209,1.453608363775238,Depleted (Input)
Q68DK7,MSL1,-5.122566307880668,20.43225567322135,-4.8230257610977825,0.004949430887767556,0.03518776121896141,-1.6727416944495923,1.453608363775238,Depleted (Input)
Q96B54,ZNF428,-5.120410662606819,20.431177850584422,-4.819886602440239,0.004962957728149157,0.03518776121896141,-1.6756276663578742,1.453608363775238,Depleted (Input)
Q9UHA3,RSL24D1,1.9678775666316533,26.201656284271575,4.819756887576858,0.004963517606440954,0.03518776121896141,-1.675746951743534,1.453608363775238,Enriched (Pulldown)
P62491,RAB11A,5.348190030267954,21.13421776657481,4.818294580110721,0.004969834358470069,0.03518776121896141,-1.6770918641126,1.453608363775238,Enriched (Pulldown)
P03891,MT-ND2,5.238674059302781,21.079459781092222,4.818260807912857,0.00496998035565446,0.03518776121896141,-1.6771229289384948,1.453608363775238,Enriched (Pulldown)
P41567,EIF1,-1.9218515743269258,26.627078494600386,-4.815139678352586,0.004983494648042041,0.03523022536255361,-1.679994608153586,1.453084578692149,Depleted (Input)
Q9H1D9,POLR3F,-5.133119424462258,20.437532231512147,-4.812559813106282,0.0049946977119395474,0.0352562472528022,-1.6823694138961125,1.452763916771138,Depleted (Input)
Q13522,PPP1R1A,-5.14314970227224,20.44254737041713,-4.801700450218282,0.005042178154948299,0.035537878213898755,-1.692376860038868,1.4493085052730765,Depleted (Input)
Q8N5L8,RPP25L,-5.095473203474686,20.418709121018356,-4.795940979054159,0.0050675741642219815,0.035663243404967605,-1.6976918765115059,1.4477791623153022,Depleted (Input)
Q86U28,ISCA2,-5.155265727934335,20.44860538324818,-4.788029095895112,0.005102705045286224,0.035856639501134234,-1.7050015500530051,1.4454304151224597,Depleted (Input)
P07602,PSAP,-5.160984092140044,20.451464565351035,-4.783923056559337,0.005121049016610931,0.03593157532350243,-1.708798870518926,1.4445237419017618,Depleted (Input)
P56134,ATP5MF,2.1420377058109352,28.03201659256422,4.78109347644628,0.0051337351517486,0.03593157532350243,-1.7114172208868945,1.4445237419017618,Enriched (Pulldown)
Q8WTT2,NOC3L,1.7276000184613522,27.32749546677938,4.780123477048714,0.005138092488537402,0.03593157532350243,-1.7123150942125545,1.4445237419017618,Enriched (Pulldown)
Q8N0Y2,ZNF444,-5.16591642586312,20.45393073221258,-4.7788023815141125,0.0051440339325944376,0.03593157532350243,-1.7135381913363927,1.4445237419017618,Depleted (Input)
Q9BQG0,MYBBP1A,1.2844495633814397,27.51814641710307,4.776192269510449,0.005155796146251971,0.035960143656968736,-1.7159554797827292,1.4441785819748436,Enriched (Pulldown)
O14874,BCKDK,1.1913610281675595,25.830751883789972,4.771222809113131,0.005178277450191939,0.036063278468127215,-1.7205607330435448,1.4429347946436808,Enriched (Pulldown)
Q86TS9,MRPL52,-5.1568915380874785,20.449418288324754,-4.766269161116034,0.005200801200829892,0.03615286266606806,-1.7251551388534727,1.4418573085809496,Depleted (Input)
Q8TDQ7,GNPDA2,-5.180267376271306,20.461106207416666,-4.763316564654634,0.005214280765502601,0.03615286266606806,-1.7278954195023273,1.4418573085809496,Depleted (Input)
Q71RG4,TMUB2,-1.1605187135273738,25.70856896453644,-4.763316507988762,0.005214281024591852,0.03615286266606806,-1.7278954721064288,1.4418573085809496,Depleted (Input)
O94913,PCF11,-5.181997340176537,20.46197118936928,-4.759910515674248,0.005229881179114011,0.036207463938711035,-1.7310582246766506,1.4412018931889254,Depleted (Input)
Q14554,PDIA5,-5.160295749961165,20.451120394261597,-4.753296953549033,0.005260328545065292,0.036278568822248676,-1.737204617928902,1.440349854050197,Depleted (Input)
